EPOCH                         BX_(SC)       BY_(SC)       BZ_(SC)     BTOT_(SC)
dd-mm-yyyy hh:mm:ss.ms             nT            nT            nT            nT
12-08-1978 00:23:34.371      -2.49540       6.34810       4.24100       8.03180
12-08-1978 00:23:38.371      -2.29580       6.33930       4.21500       7.95160
12-08-1978 00:23:42.371      -2.10840       5.89040       4.86400       7.92480
12-08-1978 00:23:46.371      -2.07830       5.09700       5.98500       8.13150
12-08-1978 00:23:50.371      -1.97030       5.09230       6.14500       8.22040
12-08-1978 00:23:54.372      -1.86020       5.34660       5.96300       8.22190
12-08-1978 00:23:58.372      -1.66510       5.53500       5.81900       8.20160
12-08-1978 00:24:02.372      -1.55080       5.55190       5.84500       8.20950
12-08-1978 00:24:06.372      -1.58990       5.52920       5.86600       8.21670
12-08-1978 00:24:10.372      -1.77650       5.54340       5.75200       8.18380
12-08-1978 00:24:14.372      -1.59320       5.58230       5.67600       8.11910
12-08-1978 00:24:18.372      -1.37310       5.45280       5.73400       8.03110
12-08-1978 00:24:22.372     -0.973100       5.36910       5.87700       8.01970
12-08-1978 00:24:26.372     -0.733210       5.28160       5.96100       7.99770
12-08-1978 00:24:30.372      -1.43070       4.73260       6.02400       7.79280
12-08-1978 00:24:34.372      -2.66690       3.76210       6.21400       7.73810
12-08-1978 00:24:38.372      -3.84690       3.25250       6.28200       8.05260
12-08-1978 00:24:42.372      -3.92560       3.31540       6.35600       8.17290
12-08-1978 00:24:46.372      -3.36640       3.62470       6.48800       8.15900
12-08-1978 00:24:50.372      -3.12000       3.54740       6.62900       8.14050
12-08-1978 00:24:54.372      -2.78290       3.53520       6.74900       8.11090
12-08-1978 00:24:58.373      -2.49690       3.68080       6.82500       8.14660
12-08-1978 00:25:02.373      -2.30230       3.84240       6.80200       8.14440
12-08-1978 00:25:06.373      -3.17690       2.77420       6.57200       7.80860
12-08-1978 00:25:10.373      -3.75770       2.31440       6.49400       7.85160
12-08-1978 00:25:14.373      -4.18910       2.09240       6.44900       7.96950
12-08-1978 00:25:18.373      -3.87400       2.99360       6.55700       8.18320
12-08-1978 00:25:22.373      -3.87970       3.23120       6.42700       8.17270
12-08-1978 00:25:26.373      -4.03830       3.05790       6.33700       8.11290
12-08-1978 00:25:30.374      -4.05960       3.05110       6.23400       8.04060
12-08-1978 00:25:34.374      -4.08690       3.25020       6.09500       8.02620
12-08-1978 00:25:38.374      -3.90650       3.83730       5.84800       8.01170
12-08-1978 00:25:42.374      -3.79070       4.11960       5.76200       8.03380
12-08-1978 00:25:46.374      -3.62220       3.85880       5.90500       7.93000
12-08-1978 00:25:50.374      -3.55970       3.67040       6.06200       7.93040
12-08-1978 00:25:54.374      -3.33990       3.77240       6.11200       7.92090
12-08-1978 00:25:58.374      -3.37370       4.34560       5.80000       7.99420
12-08-1978 00:26:02.375      -3.39220       4.50880       5.66600       7.99610
12-08-1978 00:26:06.375      -3.45080       4.49710       5.64000       7.99640
12-08-1978 00:26:10.375      -3.35140       4.77410       5.42100       7.96300
12-08-1978 00:26:14.375      -3.16170       4.93310       5.40400       7.97110
12-08-1978 00:26:18.375      -3.14700       5.29510       5.11700       8.00770
12-08-1978 00:26:22.375      -3.08680       5.25900       5.20800       8.01960
12-08-1978 00:26:26.375      -2.95910       5.10200       5.42400       8.01300
12-08-1978 00:26:30.375      -2.81510       4.63160       5.89200       8.00610
12-08-1978 00:26:34.375      -2.64690       3.80580       6.51400       7.99510
12-08-1978 00:26:38.375      -2.53110       3.16760       6.92400       8.02400
12-08-1978 00:26:42.375      -2.49790       2.76430       7.14300       8.05600
12-08-1978 00:26:46.375      -2.64320       2.96810       7.06900       8.10930
12-08-1978 00:26:50.375      -2.91940       3.39080       6.79800       8.13870
12-08-1978 00:26:54.375      -3.03920       3.77600       6.62000       8.20480
12-08-1978 00:26:58.375      -3.04650       3.85170       6.59700       8.22450
12-08-1978 00:27:02.375      -2.93340       3.71970       6.70800       8.21180
12-08-1978 00:27:06.376      -2.85190       3.50010       6.85200       8.20570
12-08-1978 00:27:10.376      -2.73880       3.34370       6.97300       8.20380
12-08-1978 00:27:14.376      -2.83820       3.33150       6.96000       8.22200
12-08-1978 00:27:18.376      -2.93960       3.46650       6.85500       8.22490
12-08-1978 00:27:22.376      -3.06080       3.49140       6.78500       8.22160
12-08-1978 00:27:26.376      -3.08180       3.52570       6.73100       8.19990
12-08-1978 00:27:30.376      -3.15600       3.56750       6.63000       8.16330
12-08-1978 00:27:34.376      -3.14240       3.44910       6.66100       8.13300
12-08-1978 00:27:38.377      -3.16280       3.31080       6.70100       8.11560
12-08-1978 00:27:42.377      -3.13660       3.09440       6.81200       8.11290
12-08-1978 00:27:46.377      -3.27410       3.17580       6.72800       8.12820
12-08-1978 00:27:50.377      -3.27710       3.31170       6.67300       8.13870
12-08-1978 00:27:54.377      -3.25940       3.41160       6.63400       8.14110
12-08-1978 00:27:58.377      -3.05790       3.13290       6.83400       8.11560
12-08-1978 00:28:02.377      -2.78820       2.55390       7.20200       8.13450
12-08-1978 00:28:06.377      -2.61670       2.17870       7.48600       8.22370
12-08-1978 00:28:10.377      -2.58560       2.21860       7.51600       8.25190
12-08-1978 00:28:14.377      -2.73360       2.42190       7.38700       8.24060
12-08-1978 00:28:18.377      -2.76410       2.54800       7.31500       8.22480
12-08-1978 00:28:22.377      -2.81240       2.50850       7.31700       8.23060
12-08-1978 00:28:26.377      -2.87760       2.57920       7.26800       8.23150
12-08-1978 00:28:30.377      -2.99200       2.57350       7.23500       8.24120
12-08-1978 00:28:34.377      -2.84810       2.44340       7.30600       8.21300
12-08-1978 00:28:38.377      -2.78960       2.46510       7.33300       8.22390
12-08-1978 00:28:42.378      -2.76120       2.48960       7.34300       8.23050
12-08-1978 00:28:46.378      -2.91900       2.58750       7.28000       8.25890
12-08-1978 00:28:50.378      -2.86700       2.38950       7.36700       8.25880
12-08-1978 00:28:54.378      -2.71580       2.22300       7.48600       8.26820
12-08-1978 00:28:58.378      -2.62730       2.20200       7.53400       8.27700
12-08-1978 00:29:02.378      -2.53790       2.21630       7.55000       8.26730
12-08-1978 00:29:06.378      -2.58130       2.21930       7.52700       8.26140
12-08-1978 00:29:10.378      -3.30330       2.72440       6.78700       8.02500
12-08-1978 00:29:14.379      -4.06490       3.18790       6.11800       8.00710
12-08-1978 00:29:18.379      -4.70210       3.79340       5.41400       8.11260
12-08-1978 00:29:22.379      -4.60450       3.67180       5.58700       8.11770
12-08-1978 00:29:26.379      -4.55490       3.56440       5.69100       8.11430
12-08-1978 00:29:30.379      -4.56140       3.35500       5.83700       8.13250
12-08-1978 00:29:34.379      -4.59000       3.30130       5.85200       8.13740
12-08-1978 00:29:38.379      -4.59590       3.38880       5.76900       8.11720
12-08-1978 00:29:42.379      -4.55170       3.35560       5.77300       8.08150
12-08-1978 00:29:46.380      -4.57260       3.40410       5.69200       8.05560
12-08-1978 00:29:50.380      -4.73280       3.52380       5.48800       8.05790
12-08-1978 00:29:54.380      -4.91920       3.65410       5.25500       8.07230
12-08-1978 00:29:58.380      -5.08570       3.69760       5.11700       8.10690
12-08-1978 00:30:02.380      -5.10380       3.58200       5.21200       8.12650
12-08-1978 00:30:06.380      -5.11440       3.61810       5.22100       8.15540
12-08-1978 00:30:10.380      -5.11270       3.66710       5.20000       8.16240
12-08-1978 00:30:14.380      -5.16640       3.75890       5.06900       8.15580
12-08-1978 00:30:18.380      -5.20260       3.74170       5.02500       8.14390
12-08-1978 00:30:22.380      -5.22310       3.79490       4.93400       8.12570
12-08-1978 00:30:26.380      -5.21630       3.78300       4.95000       8.12560
12-08-1978 00:30:30.380      -5.24520       3.83900       4.88400       8.13030
12-08-1978 00:30:34.380      -5.36330       3.84320       4.81100       8.16610
12-08-1978 00:30:38.380      -5.47720       3.84420       4.70900       8.18220
12-08-1978 00:30:42.380      -5.59320       3.93770       4.50400       8.18990
12-08-1978 00:30:46.380      -5.67610       3.92350       4.36000       8.16230
12-08-1978 00:30:50.381      -5.88460       3.82260       4.19100       8.17350
12-08-1978 00:30:54.381      -5.86930       3.83730       4.11900       8.13240
12-08-1978 00:30:58.381      -5.18590       3.44710       4.92300       7.93780
12-08-1978 00:31:02.381      -4.18740       3.07430       5.92500       7.88010
12-08-1978 00:31:06.381      -3.43260       2.51530       6.92400       8.12740
12-08-1978 00:31:10.381      -3.08830       2.40560       7.16100       8.16110
12-08-1978 00:31:14.381      -2.91090       2.37980       7.24100       8.15880
12-08-1978 00:31:18.381      -2.77080       2.20390       7.39700       8.20040
12-08-1978 00:31:22.382      -3.24410       2.31010       7.12500       8.16280
12-08-1978 00:31:26.382      -3.45910       2.35340       6.97900       8.13690
12-08-1978 00:31:30.382      -3.53840       2.46540       6.89500       8.13290
12-08-1978 00:31:34.382      -3.28070       2.43730       7.05800       8.15620
12-08-1978 00:31:38.382      -3.33830       2.46950       7.05100       8.18250
12-08-1978 00:31:42.382      -3.38660       2.56030       6.99100       8.17910
12-08-1978 00:31:46.382      -3.31700       2.60080       6.99200       8.16430
12-08-1978 00:31:50.382      -3.28110       2.67770       6.98800       8.17090
12-08-1978 00:31:54.383      -3.13270       2.56330       7.06800       8.14470
12-08-1978 00:31:58.383      -2.99170       2.54360       7.14800       8.15520
12-08-1978 00:32:02.383      -2.89880       2.55550       7.18700       8.15990
12-08-1978 00:32:06.383      -2.99040       2.68690       7.11400       8.17120
12-08-1978 00:32:10.383      -3.47370       2.77170       6.85200       8.16700
12-08-1978 00:32:14.383      -4.04990       2.80820       6.48000       8.14140
12-08-1978 00:32:18.383      -4.67850       2.79800       6.08900       8.17260
12-08-1978 00:32:22.383      -4.89810       2.81300       5.89900       8.16680
12-08-1978 00:32:26.383      -4.94300       2.75880       5.87300       8.15690
12-08-1978 00:32:30.383      -5.00840       2.73110       5.80600       8.13930
12-08-1978 00:32:34.383      -5.07110       2.66980       5.75200       8.12000
12-08-1978 00:32:38.383      -5.13230       2.73150       5.69100       8.13580
12-08-1978 00:32:42.383      -5.14750       2.81740       5.64800       8.14440
12-08-1978 00:32:46.383      -5.20380       2.84190       5.60000       8.15600
12-08-1978 00:32:50.383      -5.17620       2.79310       5.63100       8.14280
12-08-1978 00:32:54.383      -5.09300       2.73790       5.74100       8.14820
12-08-1978 00:32:58.384      -5.06080       2.68450       5.80500       8.15590
12-08-1978 00:33:02.384      -5.03320       2.65660       5.84200       8.15610
12-08-1978 00:33:06.384      -5.05060       2.59470       5.84500       8.14930
12-08-1978 00:33:10.384      -4.97100       2.61590       5.88700       8.13670
12-08-1978 00:33:14.384      -5.00930       2.63910       5.83600       8.13140
12-08-1978 00:33:18.384      -5.05230       2.72080       5.75700       8.12870
12-08-1978 00:33:22.384      -5.11690       2.79150       5.67400       8.13430
12-08-1978 00:33:26.384      -5.03140       2.93800       5.68800       8.14220
12-08-1978 00:33:30.385      -5.01040       3.06550       5.64300       8.14490
12-08-1978 00:33:34.385      -5.07380       3.07920       5.57900       8.14550
12-08-1978 00:33:38.385      -5.37420       2.92450       5.34100       8.12170
12-08-1978 00:33:42.385      -5.67050       2.72470       5.18400       8.15200
12-08-1978 00:33:46.385      -5.87130       2.61400       5.07300       8.18800
12-08-1978 00:33:50.385      -5.93400       2.48960       5.09600       8.20850
12-08-1978 00:33:54.385      -5.90010       2.43790       5.14600       8.19970
12-08-1978 00:33:58.385      -5.83660       2.36360       5.24800       8.19720
12-08-1978 00:34:02.385      -5.70710       2.43830       5.34700       8.19190
12-08-1978 00:34:06.385      -5.59160       2.53470       5.41800       8.18820
12-08-1978 00:34:10.385      -5.56760       2.59470       5.38800       8.17090
12-08-1978 00:34:14.385      -5.57860       2.59600       5.37700       8.17140
12-08-1978 00:34:18.385      -5.60590       2.52730       5.37300       8.16580
12-08-1978 00:34:22.385      -5.57620       2.46600       5.44600       8.17500
12-08-1978 00:34:26.385      -5.53090       2.45780       5.51900       8.19120
12-08-1978 00:34:30.385      -5.52850       2.47120       5.53800       8.20610
12-08-1978 00:34:34.386      -5.57800       2.46130       5.48700       8.20270
12-08-1978 00:34:38.386      -5.66470       2.37960       5.42800       8.19880
12-08-1978 00:34:42.386      -5.67980       2.33120       5.44300       8.20520
12-08-1978 00:34:46.386      -5.62560       2.28020       5.52900       8.21060
12-08-1978 00:34:50.386      -5.57590       2.26310       5.61900       8.23350
12-08-1978 00:34:54.386      -5.51940       2.30340       5.68400       8.25070
12-08-1978 00:34:58.386      -5.45000       2.44770       5.71000       8.26400
12-08-1978 00:35:02.386      -5.18510       2.62320       5.86900       8.25930
12-08-1978 00:35:06.387      -4.84170       2.79850       6.07600       8.25780
12-08-1978 00:35:10.387      -4.43860       3.08780       6.24100       8.25780
12-08-1978 00:35:14.387      -4.13870       3.38240       6.29700       8.26000
12-08-1978 00:35:18.387      -3.91940       3.61580       6.30200       8.25540
12-08-1978 00:35:22.387      -3.90910       3.65300       6.30100       8.26620
12-08-1978 00:35:26.387      -3.98080       3.65100       6.24300       8.25570
12-08-1978 00:35:30.387      -4.21080       3.53520       6.14100       8.24270
12-08-1978 00:35:34.387      -4.31470       3.50670       6.06600       8.22880
12-08-1978 00:35:38.388      -4.37270       3.54260       6.00600       8.23030
12-08-1978 00:35:42.388      -4.23620       3.72660       5.98400       8.22420
12-08-1978 00:35:46.388      -4.09350       3.84400       5.99400       8.21320
12-08-1978 00:35:50.388      -3.95140       3.93310       6.03100       8.21350
12-08-1978 00:35:54.388      -3.81970       3.94660       6.13500       8.23410
12-08-1978 00:35:58.388      -3.72530       4.01990       6.18500       8.26400
12-08-1978 00:36:02.388      -3.79010       4.00200       6.16400       8.26880
12-08-1978 00:36:06.388      -3.80460       4.07190       6.14800       8.29780
12-08-1978 00:36:10.388      -3.85270       4.15170       6.09600       8.32080
12-08-1978 00:36:14.388      -3.77690       4.29680       6.08100       8.34940
12-08-1978 00:36:18.388      -3.85650       4.26280       6.08200       8.36880
12-08-1978 00:36:22.388      -3.88610       4.21730       6.11500       8.38340
12-08-1978 00:36:26.388      -3.97230       4.17650       6.09800       8.39090
12-08-1978 00:36:30.388      -4.01760       4.18580       6.03800       8.37360
12-08-1978 00:36:34.388      -4.07950       4.10310       5.97600       8.31780
12-08-1978 00:36:38.388      -4.16310       4.12080       5.87300       8.29520
12-08-1978 00:36:42.389      -4.20270       4.12850       5.81700       8.27940
12-08-1978 00:36:46.389      -4.25970       4.12750       5.82500       8.31370
12-08-1978 00:36:50.389      -4.33450       3.77310       5.98400       8.29650
12-08-1978 00:36:54.389      -4.48300       3.50550       6.04400       8.30120
12-08-1978 00:36:58.389      -4.54040       3.36630       6.08800       8.30710
12-08-1978 00:37:02.389      -4.52030       3.45360       6.06400       8.31480
12-08-1978 00:37:06.389      -4.86840       3.09440       5.87300       8.23200
12-08-1978 00:37:10.389      -5.31740       2.73850       5.68000       8.24850
12-08-1978 00:37:14.390      -5.73430       2.31170       5.49600       8.27240
12-08-1978 00:37:18.390      -5.68460       2.37980       5.53900       8.28640
12-08-1978 00:37:22.390      -5.57420       2.44330       5.60400       8.27350
